trial0040, 000600, AA_B201, 491, 4, 122.970017, AA_B202, 489, 4, 122.354950, AA_B203, 552, 4, 138.081409, AA_B204, 439, 4, 109.778352, AA_B205, 575, 4, 143.755100, AA_B206, 499, 4, 124.854414, AA_B207, 494, 4, 123.654506, AA_B208, 585, 4, 146.342174, AA_B209, 458, 4, 114.535214, AA_B210, 530, 4, 132.600445, ZIC, 3734, 44, 84.873276, ZIP, 5073, 44, 115.315216, 120, 134, 
trial0041, 000600, AA_B201, 573, 4, 143.270576, AA_B202, 531, 4, 132.817226, AA_B203, 463, 4, 115.772580, AA_B204, 524, 4, 131.222037, AA_B205, 549, 4, 137.468702, AA_B206, 519, 4, 129.824140, AA_B207, 532, 4, 133.061418, AA_B208, 486, 4, 121.630221, AA_B209, 455, 4, 113.809230, AA_B210, 505, 4, 126.255594, ZIC, 3698, 44, 84.046841, ZIP, 5370, 44, 122.054821, 144, 151, 
trial0042, 000600, AA_B201, 601, 4, 150.473532, AA_B202, 512, 4, 128.225236, AA_B203, 540, 4, 135.023622, AA_B204, 474, 4, 118.734877, AA_B205, 509, 4, 127.419693, AA_B206, 422, 4, 105.665377, AA_B207, 589, 4, 147.386112, AA_B208, 582, 4, 145.634804, AA_B209, 419, 4, 104.877555, AA_B210, 596, 4, 149.185993, ZIC, 3619, 44, 82.250041, ZIP, 5471, 44, 124.352067, 125, 143, 
trial0043, 000600, AA_B201, 537, 4, 134.488991, AA_B202, 593, 4, 148.318016, AA_B203, 599, 4, 149.846089, AA_B204, 543, 4, 135.989099, AA_B205, 507, 4, 126.930934, AA_B206, 525, 4, 131.395758, AA_B207, 539, 4, 134.995700, AA_B208, 580, 4, 145.065932, AA_B209, 498, 4, 124.685786, AA_B210, 511, 4, 127.985925, ZIC, 4043, 44, 91.895015, ZIP, 5366, 44, 121.972965, 116, 140, 
trial0044, 000600, AA_B201, 479, 4, 119.841024, AA_B202, 509, 4, 127.321553, AA_B203, 524, 4, 131.239048, AA_B204, 525, 4, 131.317690, AA_B205, 508, 4, 127.148663, AA_B206, 563, 4, 140.808432, AA_B207, 552, 4, 138.227055, AA_B208, 604, 4, 151.081013, AA_B209, 555, 4, 138.785910, AA_B210, 446, 4, 111.588907, ZIC, 4166, 44, 94.698585, ZIP, 4963, 44, 112.814206, 140, 145, 
trial0045, 000600, AA_B201, 529, 4, 132.450532, AA_B202, 599, 4, 149.969583, AA_B203, 560, 4, 140.016171, AA_B204, 590, 4, 147.573277, AA_B205, 443, 4, 110.924322, AA_B206, 546, 4, 136.736839, AA_B207, 596, 4, 149.071635, AA_B208, 503, 4, 125.835096, AA_B209, 565, 4, 141.369838, AA_B210, 597, 4, 149.425331, ZIC, 3849, 44, 87.477514, ZIP, 5412, 44, 123.011338, 145, 169, 
trial0046, 000600, AA_B201, 504, 4, 126.219935, AA_B202, 490, 4, 122.723463, AA_B203, 527, 4, 131.825161, AA_B204, 599, 4, 149.966978, AA_B205, 419, 4, 104.752905, AA_B206, 479, 4, 119.917996, AA_B207, 537, 4, 134.368971, AA_B208, 510, 4, 127.528791, AA_B209, 560, 4, 140.142362, AA_B210, 565, 4, 141.491493, ZIC, 3970, 44, 90.238583, ZIP, 5255, 44, 119.448866, 125, 131, 
trial0047, 000600, AA_B201, 613, 4, 153.276114, AA_B202, 536, 4, 134.118989, AA_B203, 552, 4, 138.091710, AA_B204, 484, 4, 121.246587, AA_B205, 555, 4, 138.773945, AA_B206, 587, 4, 146.983069, AA_B207, 545, 4, 136.393029, AA_B208, 558, 4, 139.526220, AA_B209, 574, 4, 143.590635, AA_B210, 541, 4, 135.356412, ZIC, 3702, 44, 84.147968, ZIP, 5144, 44, 116.910513, 120, 128, 
trial0048, 000600, AA_B201, 473, 4, 118.297028, AA_B202, 542, 4, 135.568888, AA_B203, 596, 4, 149.102532, AA_B204, 493, 4, 123.327550, AA_B205, 614, 4, 153.647522, AA_B206, 487, 4, 121.849498, AA_B207, 506, 4, 126.745726, AA_B208, 517, 4, 129.498483, AA_B209, 526, 4, 131.620483, AA_B210, 459, 4, 114.826645, ZIC, 4090, 44, 92.965565, ZIP, 4863, 44, 110.535857, 114, 128, 
trial0049, 000600, AA_B201, 511, 4, 127.918692, AA_B202, 423, 4, 105.913536, AA_B203, 523, 4, 130.971368, AA_B204, 489, 4, 122.403907, AA_B205, 516, 4, 129.174192, AA_B206, 452, 4, 113.248840, AA_B207, 483, 4, 120.775628, AA_B208, 483, 4, 120.931793, AA_B209, 516, 4, 129.226055, AA_B210, 525, 4, 131.333268, ZIC, 3754, 44, 85.320879, ZIP, 5409, 44, 122.938460, 123, 130, 
trial0050, 000600, AA_B201, 464, 4, 116.174178, AA_B202, 524, 4, 131.163078, AA_B203, 507, 4, 126.883753, AA_B204, 481, 4, 120.453657, AA_B205, 535, 4, 133.898833, AA_B206, 459, 4, 114.841465, AA_B207, 521, 4, 130.295306, AA_B208, 496, 4, 124.107823, AA_B209, 550, 4, 137.563954, AA_B210, 458, 4, 114.560077, ZIC, 3876, 44, 88.095901, ZIP, 5016, 44, 114.000269, 121, 135, 
trial0051, 000600, AA_B201, 553, 4, 138.421778, AA_B202, 544, 4, 136.035496, AA_B203, 465, 4, 116.390453, AA_B204, 525, 4, 131.251336, AA_B205, 594, 4, 148.538607, AA_B206, 523, 4, 130.929123, AA_B207, 500, 4, 125.162864, AA_B208, 532, 4, 133.040455, AA_B209, 568, 4, 142.024562, AA_B210, 532, 4, 133.189706, ZIC, 3532, 44, 80.280614, ZIP, 5344, 44, 121.470806, 136, 143, 
trial0052, 000600, AA_B201, 555, 4, 138.913605, AA_B202, 527, 4, 131.848141, AA_B203, 560, 4, 140.224021, AA_B204, 497, 4, 124.387638, AA_B205, 517, 4, 129.300855, AA_B206, 469, 4, 117.301299, AA_B207, 500, 4, 125.085547, AA_B208, 614, 4, 153.510779, AA_B209, 526, 4, 131.555897, AA_B210, 487, 4, 121.890654, ZIC, 3940, 44, 89.549281, ZIP, 5329, 44, 121.130861, 126, 138, 
trial0053, 000600, AA_B201, 499, 4, 124.965636, AA_B202, 521, 4, 130.464287, AA_B203, 457, 4, 114.442070, AA_B204, 440, 4, 110.116476, AA_B205, 601, 4, 150.494259, AA_B206, 521, 4, 130.451358, AA_B207, 529, 4, 132.413057, AA_B208, 519, 4, 129.877715, AA_B209, 542, 4, 135.683109, AA_B210, 566, 4, 141.647558, ZIC, 4065, 44, 92.407081, ZIP, 5031, 44, 114.360598, 118, 124, 
trial0054, 000600, AA_B201, 530, 4, 132.569322, AA_B202, 496, 4, 124.226368, AA_B203, 499, 4, 124.943273, AA_B204, 507, 4, 126.873738, AA_B205, 528, 4, 132.147359, AA_B206, 477, 4, 119.339159, AA_B207, 493, 4, 123.385817, AA_B208, 498, 4, 124.506123, AA_B209, 485, 4, 121.380558, AA_B210, 517, 4, 129.364810, ZIC, 3962, 44, 90.065529, ZIP, 5295, 44, 120.344787, 131, 145, 
trial0055, 000600, AA_B201, 503, 4, 125.780065, AA_B202, 445, 4, 111.393229, AA_B203, 542, 4, 135.581564, AA_B204, 473, 4, 118.269500, AA_B205, 515, 4, 128.775284, AA_B206, 532, 4, 133.074595, AA_B207, 552, 4, 138.024646, AA_B208, 416, 4, 104.028630, AA_B209, 477, 4, 119.361622, AA_B210, 497, 4, 124.258213, ZIC, 4297, 44, 97.665892, ZIP, 4846, 44, 110.147986, 124, 129, 
trial0056, 000600, AA_B201, 482, 4, 120.563888, AA_B202, 515, 4, 128.764414, AA_B203, 492, 4, 123.085233, AA_B204, 519, 4, 129.858804, AA_B205, 428, 4, 107.064387, AA_B206, 467, 4, 116.845771, AA_B207, 527, 4, 131.849183, AA_B208, 533, 4, 133.458261, AA_B209, 506, 4, 126.568307, AA_B210, 533, 4, 133.360281, ZIC, 4106, 44, 93.319223, ZIP, 5037, 44, 114.483638, 128, 136, 
trial0057, 000600, AA_B201, 520, 4, 130.007555, AA_B202, 573, 4, 143.254720, AA_B203, 484, 4, 121.217715, AA_B204, 542, 4, 135.535716, AA_B205, 451, 4, 112.928346, AA_B206, 496, 4, 124.236615, AA_B207, 427, 4, 106.776621, AA_B208, 525, 4, 131.305111, AA_B209, 476, 4, 119.078940, AA_B210, 513, 4, 128.405948, ZIC, 3904, 44, 88.749370, ZIP, 4979, 44, 113.159967, 119, 134, 
trial0058, 000600, AA_B201, 475, 4, 118.886508, AA_B202, 459, 4, 114.815556, AA_B203, 473, 4, 118.333330, AA_B204, 555, 4, 138.779507, AA_B205, 559, 4, 139.878386, AA_B206, 525, 4, 131.446628, AA_B207, 506, 4, 126.600016, AA_B208, 529, 4, 132.471836, AA_B209, 474, 4, 118.611513, AA_B210, 555, 4, 138.985122, ZIC, 3495, 44, 79.445978, ZIP, 5281, 44, 120.025985, 123, 127, 
trial0059, 000600, AA_B201, 395, 4, 98.956463, AA_B202, 565, 4, 141.483796, AA_B203, 493, 4, 123.411661, AA_B204, 493, 4, 123.463907, AA_B205, 558, 4, 139.677510, AA_B206, 539, 4, 134.964986, AA_B207, 506, 4, 126.593393, AA_B208, 525, 4, 131.338002, AA_B209, 627, 4, 156.775093, AA_B210, 500, 4, 125.175596, ZIC, 3863, 44, 87.797627, ZIP, 4987, 44, 113.353245, 135, 152, 
trial0060, 000600, AA_B201, 583, 4, 145.772102, AA_B202, 511, 4, 127.982509, AA_B203, 668, 4, 167.041386, AA_B204, 498, 4, 124.537620, AA_B205, 446, 4, 111.749452, AA_B206, 469, 4, 117.290862, AA_B207, 512, 4, 128.196505, AA_B208, 435, 4, 108.847733, AA_B209, 529, 4, 132.314218, AA_B210, 479, 4, 119.807082, ZIC, 4283, 44, 97.352656, ZIP, 4765, 44, 108.302847, 124, 136, 
