trial0078, AA, 2956, 20, 147.802426, AA_Clever, 2215, 20, 110.764458, ZIC, 2599, 20, 129.994265, ZIP, 2554, 20, 127.738851, 93, 95, 
trial0079, AA, 2480, 20, 124.023758, AA_Clever, 3166, 20, 158.323205, ZIC, 2000, 20, 100.023234, ZIP, 2338, 20, 116.929803, 79, 86, 
trial0080, AA, 2489, 20, 124.476285, AA_Clever, 2770, 20, 138.539925, ZIC, 2347, 20, 117.374662, ZIP, 2266, 20, 113.309128, 89, 92, 
trial0081, AA, 2593, 20, 129.655582, AA_Clever, 2330, 20, 116.518789, ZIC, 2519, 20, 125.990770, ZIP, 3384, 20, 169.234859, 89, 99, 
trial0082, AA, 2188, 20, 109.449562, AA_Clever, 2784, 20, 139.206976, ZIC, 2622, 20, 131.118274, ZIP, 2862, 20, 143.125187, 92, 102, 
trial0083, AA, 3031, 20, 151.573057, AA_Clever, 2351, 20, 117.581595, ZIC, 2837, 20, 141.874836, ZIP, 2371, 20, 118.570511, 77, 94, 
trial0084, AA, 3447, 20, 172.375157, AA_Clever, 2037, 20, 101.858378, ZIC, 3298, 20, 164.939774, ZIP, 1552, 20, 77.626691, 85, 98, 
trial0085, AA, 1496, 20, 74.807858, AA_Clever, 3062, 20, 153.105822, ZIC, 3059, 20, 152.992268, ZIP, 3255, 20, 162.794052, 78, 108, 
trial0086, AA, 2584, 20, 129.205740, AA_Clever, 2505, 20, 125.290320, ZIC, 3006, 20, 150.322221, ZIP, 1599, 20, 79.981720, 98, 113, 
trial0087, AA, 1608, 20, 80.413307, AA_Clever, 3307, 20, 165.369615, ZIC, 2310, 20, 115.537496, ZIP, 2711, 20, 135.579583, 85, 92, 
trial0088, AA, 2032, 20, 101.606546, AA_Clever, 2254, 20, 112.712151, ZIC, 2764, 20, 138.212949, ZIP, 3275, 20, 163.768354, 111, 126, 
trial0089, AA, 3693, 20, 184.697688, AA_Clever, 2509, 20, 125.464315, ZIC, 1624, 20, 81.218195, ZIP, 2188, 20, 109.419802, 85, 86, 
trial0090, AA, 2564, 20, 128.240132, AA_Clever, 2341, 20, 117.099517, ZIC, 2351, 20, 117.566544, ZIP, 2355, 20, 117.793807, 89, 97, 
trial0091, AA, 3235, 20, 161.753786, AA_Clever, 2258, 20, 112.925455, ZIC, 1836, 20, 91.822257, ZIP, 2207, 20, 110.398502, 85, 104, 
trial0092, AA, 1791, 20, 89.595941, AA_Clever, 3103, 20, 155.190688, ZIC, 2308, 20, 115.442401, ZIP, 2767, 20, 138.370970, 89, 93, 
trial0093, AA, 2673, 20, 133.653443, AA_Clever, 2194, 20, 109.704617, ZIC, 2574, 20, 128.731032, ZIP, 2970, 20, 148.510908, 97, 108, 
trial0094, AA, 2857, 20, 142.867080, AA_Clever, 2505, 20, 125.297834, ZIC, 2156, 20, 107.817450, ZIP, 2970, 20, 148.517637, 96, 114, 
trial0095, AA, 3096, 20, 154.821188, AA_Clever, 2874, 20, 143.715139, ZIC, 2080, 20, 104.041137, ZIP, 2490, 20, 124.522536, 107, 109, 
trial0096, AA, 3093, 20, 154.697930, AA_Clever, 2846, 20, 142.328488, ZIC, 2372, 20, 118.622750, ZIP, 2431, 20, 121.550831, 95, 102, 
trial0097, AA, 2566, 20, 128.325246, AA_Clever, 3013, 20, 150.696626, ZIC, 2683, 20, 134.153747, ZIP, 2918, 20, 145.924380, 89, 93, 
trial0098, AA, 2353, 20, 117.672915, AA_Clever, 2457, 20, 122.878781, ZIC, 2926, 20, 146.329425, ZIP, 2124, 20, 106.218879, 91, 97, 
trial0099, AA, 1842, 20, 92.121333, AA_Clever, 2331, 20, 116.569526, ZIC, 2426, 20, 121.348414, ZIP, 3517, 20, 175.860728, 103, 107, 
trial0100, AA, 2346, 20, 117.349183, AA_Clever, 2611, 20, 130.551739, ZIC, 2189, 20, 109.492095, ZIP, 2392, 20, 119.606983, 88, 92, 
trial0101, AA, 1906, 20, 95.338770, AA_Clever, 2661, 20, 133.098820, ZIC, 2101, 20, 105.054923, ZIP, 3296, 20, 164.807488, 95, 98, 
trial0102, AA, 3094, 20, 154.733218, AA_Clever, 2476, 20, 123.818082, ZIC, 2708, 20, 135.405453, ZIP, 2152, 20, 107.643246, 95, 112, 
trial0103, AA, 3369, 20, 168.498434, AA_Clever, 2457, 20, 122.872758, ZIC, 1900, 20, 95.007427, ZIP, 2748, 20, 137.421381, 100, 112, 
