trial0042, 000600, AA_L00, 535, 4, 133.867834, AA_L01, 489, 4, 122.328995, AA_L02, 541, 4, 135.366625, AA_L03, 543, 4, 135.789584, AA_L04, 523, 4, 130.860461, AA_L05, 558, 4, 139.700636, AA_L06, 513, 4, 128.325594, AA_L07, 457, 4, 114.276579, AA_L08, 487, 4, 121.873251, AA_L09, 544, 4, 136.114842, AA_L10, 473, 4, 118.380512, ZIC, 4077, 44, 92.678625, ZIP, 5093, 44, 115.763656, 130, 161, 
trial0043, 000600, AA_L00, 451, 4, 112.810733, AA_L01, 529, 4, 132.375799, AA_L02, 526, 4, 131.553222, AA_L03, 581, 4, 145.413035, AA_L04, 456, 4, 114.207351, AA_L05, 448, 4, 112.099350, AA_L06, 556, 4, 139.017044, AA_L07, 465, 4, 116.297871, AA_L08, 464, 4, 116.182491, AA_L09, 459, 4, 114.911599, AA_L10, 568, 4, 142.062209, ZIC, 4052, 44, 92.093684, ZIP, 5192, 44, 118.003525, 143, 153, 
trial0044, 000600, AA_L00, 463, 4, 115.835570, AA_L01, 493, 4, 123.413521, AA_L02, 496, 4, 124.241231, AA_L03, 499, 4, 124.797329, AA_L04, 487, 4, 121.893078, AA_L05, 533, 4, 133.310684, AA_L06, 563, 4, 140.771443, AA_L07, 443, 4, 110.793746, AA_L08, 515, 4, 128.963358, AA_L09, 460, 4, 115.191215, AA_L10, 515, 4, 128.875154, ZIC, 3753, 44, 85.306380, ZIP, 5043, 44, 114.617590, 129, 131, 
trial0045, 000600, AA_L00, 530, 4, 132.624813, AA_L01, 512, 4, 128.132228, AA_L02, 509, 4, 127.489639, AA_L03, 590, 4, 147.668433, AA_L04, 483, 4, 120.953955, AA_L05, 514, 4, 128.505464, AA_L06, 465, 4, 116.329310, AA_L07, 545, 4, 136.480991, AA_L08, 476, 4, 119.215653, AA_L09, 521, 4, 130.443533, AA_L10, 484, 4, 121.230504, ZIC, 3846, 44, 87.423000, ZIP, 4944, 44, 112.365679, 137, 145, 
trial0046, 000600, AA_L00, 478, 4, 119.614258, AA_L01, 484, 4, 121.095194, AA_L02, 551, 4, 137.776112, AA_L03, 537, 4, 134.424033, AA_L04, 523, 4, 130.949690, AA_L05, 574, 4, 143.598614, AA_L06, 482, 4, 120.571279, AA_L07, 520, 4, 130.089759, AA_L08, 462, 4, 115.506114, AA_L09, 575, 4, 143.954948, AA_L10, 587, 4, 146.787916, ZIC, 3886, 44, 88.340024, ZIP, 5300, 44, 120.467438, 130, 141, 
trial0047, 000600, AA_L00, 551, 4, 137.918996, AA_L01, 502, 4, 125.522684, AA_L02, 491, 4, 122.758291, AA_L03, 501, 4, 125.489777, AA_L04, 584, 4, 146.138806, AA_L05, 488, 4, 122.171947, AA_L06, 450, 4, 112.681606, AA_L07, 530, 4, 132.747532, AA_L08, 544, 4, 136.166984, AA_L09, 609, 4, 152.423500, AA_L10, 590, 4, 147.630028, ZIC, 3862, 44, 87.785555, ZIP, 5127, 44, 116.541704, 131, 137, 
trial0048, 000600, AA_L00, 562, 4, 140.630064, AA_L01, 599, 4, 149.786602, AA_L02, 583, 4, 145.829829, AA_L03, 541, 4, 135.293782, AA_L04, 547, 4, 136.759339, AA_L05, 498, 4, 124.569101, AA_L06, 505, 4, 126.330053, AA_L07, 594, 4, 148.545329, AA_L08, 563, 4, 140.758713, AA_L09, 421, 4, 105.401869, AA_L10, 511, 4, 127.818298, ZIC, 4004, 44, 91.017048, ZIP, 5407, 44, 122.894499, 129, 212, 
trial0049, 000600, AA_L00, 550, 4, 137.699175, AA_L01, 503, 4, 125.934251, AA_L02, 455, 4, 113.761793, AA_L03, 518, 4, 129.584003, AA_L04, 473, 4, 118.290377, AA_L05, 575, 4, 143.933807, AA_L06, 529, 4, 132.411380, AA_L07, 459, 4, 114.949096, AA_L08, 567, 4, 141.833187, AA_L09, 490, 4, 122.707324, AA_L10, 515, 4, 128.967570, ZIC, 3898, 44, 88.605825, ZIP, 5217, 44, 118.569451, 121, 135, 
trial0050, 000600, AA_L00, 553, 4, 138.444536, AA_L01, 464, 4, 116.190493, AA_L02, 474, 4, 118.739153, AA_L03, 626, 4, 156.641438, AA_L04, 476, 4, 119.162826, AA_L05, 533, 4, 133.362848, AA_L06, 522, 4, 130.532390, AA_L07, 563, 4, 140.943758, AA_L08, 614, 4, 153.653349, AA_L09, 451, 4, 112.888678, AA_L10, 572, 4, 143.014813, ZIC, 4016, 44, 91.286044, ZIP, 4993, 44, 113.479931, 128, 133, 
trial0051, 000600, AA_L00, 578, 4, 144.736252, AA_L01, 548, 4, 137.008200, AA_L02, 592, 4, 148.112413, AA_L03, 517, 4, 129.484420, AA_L04, 478, 4, 119.612465, AA_L05, 540, 4, 135.214021, AA_L06, 516, 4, 129.106234, AA_L07, 608, 4, 152.209605, AA_L08, 530, 4, 132.748185, AA_L09, 514, 4, 128.623540, AA_L10, 547, 4, 136.905702, ZIC, 3745, 44, 85.129969, ZIP, 4863, 44, 110.528118, 127, 140, 
trial0052, 000600, AA_L00, 505, 4, 126.471771, AA_L01, 537, 4, 134.302670, AA_L02, 623, 4, 155.798951, AA_L03, 557, 4, 139.458366, AA_L04, 476, 4, 119.137841, AA_L05, 490, 4, 122.680691, AA_L06, 517, 4, 129.320622, AA_L07, 532, 4, 133.240663, AA_L08, 481, 4, 120.296965, AA_L09, 486, 4, 121.748919, AA_L10, 524, 4, 131.026605, ZIC, 3903, 44, 88.727082, ZIP, 5365, 44, 121.933458, 136, 137, 
trial0053, 000600, AA_L00, 460, 4, 115.173393, AA_L01, 495, 4, 123.766667, AA_L02, 545, 4, 136.480326, AA_L03, 502, 4, 125.573437, AA_L04, 522, 4, 130.632711, AA_L05, 464, 4, 116.247594, AA_L06, 500, 4, 125.012424, AA_L07, 486, 4, 121.522720, AA_L08, 498, 4, 124.689717, AA_L09, 479, 4, 119.887972, AA_L10, 495, 4, 123.905058, ZIC, 3628, 44, 82.460099, ZIP, 4973, 44, 113.026990, 128, 142, 
trial0054, 000600, AA_L00, 454, 4, 113.736820, AA_L01, 493, 4, 123.364392, AA_L02, 525, 4, 131.309949, AA_L03, 493, 4, 123.370682, AA_L04, 496, 4, 124.064270, AA_L05, 508, 4, 127.141983, AA_L06, 504, 4, 126.063101, AA_L07, 486, 4, 121.583582, AA_L08, 457, 4, 114.269193, AA_L09, 505, 4, 126.325781, AA_L10, 529, 4, 132.390231, ZIC, 4262, 44, 96.870522, ZIP, 4749, 44, 107.936752, 123, 131, 
trial0055, 000600, AA_L00, 569, 4, 142.288907, AA_L01, 469, 4, 117.330410, AA_L02, 552, 4, 138.065662, AA_L03, 496, 4, 124.121860, AA_L04, 567, 4, 141.893765, AA_L05, 507, 4, 126.978734, AA_L06, 530, 4, 132.535183, AA_L07, 516, 4, 129.055061, AA_L08, 469, 4, 117.296567, AA_L09, 532, 4, 133.160601, AA_L10, 544, 4, 136.024652, ZIC, 4023, 44, 91.449650, ZIP, 5147, 44, 116.982041, 123, 133, 
